       1253.69346507,        -50.80759055,         -0.04794195
       1253.71931777,         52.19880449,         -0.11981286
       1253.66318986,        154.27070372,         -0.04914714
       1253.64552442,        188.11555665,         -0.06731777
       1253.71309367,        160.30772801,         -0.05065603
       1253.68098501,         81.68876616,         -0.04376155
       1253.69440881,        118.34774701,         -0.05735921
       1253.69950866,        132.86359355,         -0.06206494
       1253.74083742,        209.08940607,         -0.11105137
       1253.73934995,        175.61048958,         -0.10927184
       1253.63635507,        109.12652452,         -0.15548484
       1253.61831843,        148.81966065,         -0.10842345
       1253.63093285,         47.76741733,         -0.09684966
       1253.61381293,         89.93215768,         -0.07781491
       1253.65215437,        111.62792852,         -0.07563789
       1253.66035110,         47.26853097,         -0.08526483
       1253.67130401,         62.25336214,         -0.09464716
       1253.74803060,        117.42240297,         -0.14118330
       1253.79936274,        109.41204027,         -0.18986257
       1253.82612632,         64.00513286,         -0.13542382
       1253.79819853,          8.61406605,         -0.09005758
       1253.75578043,          7.75667660,         -0.13828178
       1253.78255857,        -64.54005187,         -0.10932902
       1253.78416657,        -12.53560952,         -0.10793601
       1253.77221748,        -75.98006616,         -0.05578671
       1253.75495144,          3.00570714,         -0.08057803
       1253.68676591,        -79.31847212,         -0.03700653
       1253.72004754,        -67.69481995,         -0.12275283
       1253.62806726,          7.76961406,         -0.08536892
       1253.55576916,          2.44029648,         -0.03128449
       1253.59194992,        -28.98348129,          0.04201551
       1253.67946249,       -108.37841352,         -0.03029535
       1253.71980110,       -128.08341459,          0.04039103
       1253.59807869,       -137.75722474,         -0.02528655
       1253.58425389,       -180.95233268,          0.05735547
       1253.51276814,       -207.63172902,          0.09972450
       1253.47319822,       -247.92910804,          0.11272892
       1253.44658229,       -248.86710905,          0.20431092
       1253.39082927,       -201.40104732,          0.22063143
       1253.40234931,       -211.64391332,          0.29038311
       1253.38283108,       -260.08809343,          0.23350970
       1253.39023169,       -144.79314545,          0.18663241
       1253.41100919,       -133.44664712,          0.22993139
       1253.45129785,       -101.69297634,          0.23917219
       1253.37832826,        -35.98324932,          0.26385262
       1253.39401120,        -71.40054059,          0.24164993
       1253.32238399,       -114.75801415,          0.32439864
       1253.25137076,        -86.17557023,          0.35574681
       1253.21232533,        -51.36546402,          0.36013858
       1253.25115029,        -12.26809830,          0.31006006
       1253.30030525,         -5.74937934,          0.32574861
       1253.33193439,         60.95054780,          0.35911220
       1253.32370235,         85.48187340,          0.38056676
       1253.33749258,        140.49586473,          0.44128536
       1253.28533235,         73.28508400,          0.46914866
       1253.31535615,         99.14633843,          0.54698519
       1253.24537523,         11.29242806,          0.63273347
       1253.30291745,          2.76528133,          0.57610346
       1253.33674371,         19.75634624,          0.48205028
       1253.32365442,         27.78172817,          0.51721388
       1253.28200876,         17.09634598,          0.49306475
       1253.21150638,         14.23557525,          0.46727800
       1253.31072565,        -29.43279722,          0.48382240
       1253.29717612,         86.98896251,          0.39023098
       1253.33482739,        100.03319328,          0.41416289
       1253.36998302,         95.78939704,          0.34908580
       1253.30902705,         97.73003994,          0.29830716
       1253.33083313,         56.98493099,          0.24107700
       1253.41927597,        120.33152829,          0.16560336
       1253.42673832,        129.64942237,          0.20376296
       1253.44372857,         19.99409588,          0.19628914
       1253.47394994,        -53.06668039,          0.19128699
       1253.39364088,        -40.44078398,          0.24582033
       1253.38346152,        -73.59540999,          0.25867837
       1253.42117583,       -110.06640487,          0.21372845
       1253.44256919,        -49.57335162,          0.13850350
       1253.49614246,        -63.86147820,          0.11108056
       1253.51612518,        -31.58479138,          0.10639717
       1253.52922972,         33.96920171,          0.14547081
       1253.50953724,        -33.16053166,          0.14563739
       1253.51298932,        -19.63845495,          0.10758842
       1253.51682822,        -20.87116532,          0.13596312
       1253.46723220,       -115.34471009,          0.07639566
       1253.50188728,        -44.50209914,         -0.02162541
       1253.55205239,        -44.53245405,         -0.08177976
       1253.58222105,         31.98992226,         -0.15923683
       1253.59521440,         57.81090198,         -0.04771628
       1253.59315945,         24.93417495,          0.02982458
       1253.59910852,         66.27074337,          0.02095966
       1253.58756206,        113.95538585,          0.06571471
       1253.60948984,        103.91853983,          0.06006417
       1253.60243953,        141.54502137,          0.02659033
       1253.62001524,         65.97255613,          0.09546329
       1253.59772116,         91.71262223,          0.04903120
       1253.61402258,        168.38603426,          0.03657377
       1253.69240106,         68.71633622,          0.06159964
       1253.67148275,        104.83825278,          0.14787383
       1253.60451880,         70.07274902,          0.15807665
       1253.62886305,         59.14389514,          0.06975519
       1253.61805500,         91.16595852,          0.15332014
       1253.65030020,         92.82580800,          0.19562949
       1253.70084603,         15.26487457,          0.08669307
       1253.73021904,          8.99586577,          0.12602380
       1253.65822960,         34.02991228,          0.17481802
       1253.68937161,          3.33468060,          0.20656405
       1253.71159100,         19.10748722,          0.21523764
       1253.67354050,          0.94799241,          0.12479541
       1253.64469979,         25.40019619,          0.20552324
       1253.66734756,        135.29142644,          0.16717469
       1253.61192639,        104.77338324,          0.16291695
       1253.64729661,         60.33187922,          0.10992857
       1253.63219885,        132.86007497,          0.08684314
       1253.63941294,         85.94900624,          0.14555512
       1253.56884025,        104.52507884,          0.09698581
       1253.57251078,         27.84571126,          0.16650122
       1253.57609444,          7.07660641,          0.09737437
       1253.55508621,         94.03519585,          0.02990002
       1253.51680036,         82.81400955,         -0.00338537
       1253.55539013,         47.30960984,         -0.03929627
       1253.54384679,         79.37749411,         -0.10591627
       1253.54419746,        102.02719583,         -0.10539275
       1253.58460985,        167.49208993,         -0.16280463
       1253.60702357,        152.64559642,         -0.19476870
       1253.61394966,         55.63790254,         -0.11600137
       1253.53250859,         28.73216219,         -0.15858932
       1253.56309414,         48.73243036,         -0.19741035
       1253.62321157,         54.87198056,         -0.22919191
